genres,id_spotify,artist,name,cover_art,isrc,preview_url,download_url
country,0BHNSNcbTxQSwxXNnr9oUw,Keith Urban,Tonight I Wanna Cry,https://i.scdn.co/image/ab67616d0000b2734a8f4a048bef3ade8fbddb25,USCN10400153,https://p.scdn.co/mp3-preview/a3c57a83372c7bc7827db0f2e95caf2a30f83678?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0HCW7lRkZyF4LLRP6HDRyK,The Civil Wars,From This Valley,https://i.scdn.co/image/ab67616d0000b2739950f0843303ad4439b6ee30,TCABF1217095,https://p.scdn.co/mp3-preview/6adb36f9c541ccda14fca929ad81dae8a19610bb?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0Mc5VOOasFE1EugCQ1q0dW,Kacey Musgraves,Blowin' Smoke,https://i.scdn.co/image/ab67616d0000b273372f6f1574d3b8977eeb2591,USUM71202193,https://cdns-preview-9.dzcdn.net/stream/c-90b53bd3a0606e7c2bbd8ae35c9a472a-4.mp3,
country,0TKFnjLgyzOXQlsbdofZuV,Johnny Cash,Redemption,https://i.scdn.co/image/ab67616d0000b27336572a1063f873f8c4c4a71a,USSM19400834,https://cdns-preview-2.dzcdn.net/stream/c-246500a4e6f7cc9adcefd4f531e942bc-9.mp3,
"rock,country",1vlCuPLNi0I8Ih8d4sMvJK,Eagles,Tequila Sunrise,https://i.scdn.co/image/ab67616d0000b27368597fe0000ebcec48a1dc8d,USAS19900037,,
country,00uqRly1ESqbvDBB4UNZEo,Patsy Cline,Crazy,https://i.scdn.co/image/ab67616d0000b273222d572664559fbf3a9de0ab,,,
country,0XNM1Mq2YYxwJPFOL3FOPq,Neko Case,Dirty Knife,https://i.scdn.co/image/ab67616d0000b273e47e462498547a988b6ec067,USEP40605108,https://p.scdn.co/mp3-preview/85b2f9a05437849422f744ffa2c7ae89ce459462?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,country,pop",10ZZVhHfdXjneWQuyumDtv,Oasis,(Get Off Your) High Horse Lady,https://i.scdn.co/image/ab67616d0000b273596e186a85159aa161e7ee92,GBQCP0800007,https://cdns-preview-6.dzcdn.net/stream/c-6558de766592604bc9721f2d0724f900-3.mp3,
"rock,country,pop",1H3RuuOUHXeh5bTKOspCAs,Train,Words,https://i.scdn.co/image/ab67616d0000b27318d90ae7df6cc079aaa77fe7,USSM10904117,https://cdns-preview-b.dzcdn.net/stream/c-b2e0c2fa36b39ee43e2a562460b73eb3-5.mp3,
country,05NgW9vpvEdfPxG7A0odVK,LeAnn Rimes,You Light Up My Life,https://i.scdn.co/image/ab67616d0000b2737dccd1cfd851b2a9dca21222,USCRB9700016,https://p.scdn.co/mp3-preview/5f277c820f26e83f007fd3e12491ac6ac3f1e09a?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,country",1OX2eJLfU0SHLzcy9sv9Vj,Metallica,Tuesday's Gone,https://i.scdn.co/image/ab67616d0000b27375e6375e11550746705a9645,GBAMC9800031,https://p.scdn.co/mp3-preview/ba43178ccaa28138b4d9cab827add8f4c7b21fc4?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0QG0x2U6sovzHxCofq3vvp,Kenny Chesney,Who You'd Be Today,https://i.scdn.co/image/ab67616d0000b2731973d54c0344e69f9308a92e,USBN10500089,https://p.scdn.co/mp3-preview/0423f08a418521ad43703f76bd717c21ac832943?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0aW7CSfoMBKBzLE7VerHyn,Justin Moore,If Heaven Wasn't So Far Away,https://i.scdn.co/image/ab67616d0000b273ae0a8b30d18a6e3f7e459ef9,USLXJ1102130,https://p.scdn.co/mp3-preview/38403ce592b7d25800a91c1a51083e52bad5eec5?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0gVTOC191ScBI2Frj9NQQX,Punch Brothers,Rye Whiskey,https://i.scdn.co/image/ab67616d0000b2732beffa09c7bb57eb18631510,USNO11000094,https://p.scdn.co/mp3-preview/d22c58d960b9ceba265b85e688ef3c40e20abf6a?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,country",0tn2OYgVsyW52OpEy3H1wA,Shania Twain,Ka-Ching!,https://i.scdn.co/image/ab67616d0000b2734e1209023fe0028b7a471ede,USMR10200404,https://cdns-preview-f.dzcdn.net/stream/c-f8cf2e7e9215c9c2b7e226352dc5e002-6.mp3,
"pop,country",008lUbmQz2u6ZgbYWJ9xSb,Avicii,Wake Me Up,https://i.scdn.co/image/ab67616d0000b2736ae826cd03613e46ea391101,SEUM71301326,https://cdns-preview-9.dzcdn.net/stream/c-9ab2ab24219594a5c8009df906fba81e-9.mp3,
country,199PqWeEottx0d327gCuqd,Justin Townes Earle,Harlem River Blues,https://i.scdn.co/image/ab67616d0000b2737df072df5b596d872dded928,USA361017801,https://cdns-preview-f.dzcdn.net/stream/c-fca29625dabfb267338ee043868114d5-4.mp3,
country,0DcBU93zLXGRdPPbUnP1iS,The Avett Brothers,Swept Away,https://i.scdn.co/image/ab67616d0000b273a99419a73bb65135cd8fbe6e,US4BW0500015,https://p.scdn.co/mp3-preview/90ff2f2bb029c5ddceab7ad440b61d75d406dab3?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0UVZDeHNlEp9LZXquRbeJp,Josh Turner,Me and God,https://i.scdn.co/image/ab67616d0000b273c83daea27793e1df560df251,USUM70504287,https://cdns-preview-d.dzcdn.net/stream/c-d18f4ac67ca15bb57c3a8843a5385fc3-8.mp3,
country,3IZ0gaWd8QKCZcvtJirCBE,Justin Moore,Hank It,https://i.scdn.co/image/ab67616d0000b2730a87450eb3fde35d564b68d4,USLXJ0902039,https://p.scdn.co/mp3-preview/0a33176a9b1e8c50b1a4f9c2f53f0d204b2a2bef?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,1GsBlZAvEZNRJxnUFd0Fop,Lucinda Williams,2 Kool 2 Be 4-Gotten,https://i.scdn.co/image/ab67616d0000b2733e838f51e73bace79444f376,USMR19889008,https://p.scdn.co/mp3-preview/7b2a221ff2832490e9ced593b5d4fabd686824a7?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0MiORy3on9Pw91wskX0CwX,Emmylou Harris,Wrecking Ball,https://i.scdn.co/image/ab67616d0000b27362f156563579ee222bf562ef,USEE10250224,https://p.scdn.co/mp3-preview/98eb639b7841aacca165ce76f8fcc29e3800bf4a?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,country",08kNxsH5hoCZqco8bxg6HY,The Clash,Midnight Log,https://i.scdn.co/image/ab67616d0000b273a1a4becd6e0f4bac6a95594e,GBARL1200742,https://p.scdn.co/mp3-preview/cfa5ec48b03820ec8079e832ba44c50689c5c884?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,1cO166JDDqCscNLzLNfEvK,Sugarland,It Happens,https://i.scdn.co/image/ab67616d0000b273c5ec636a700fae042078fd72,USUM70818285,https://cdns-preview-8.dzcdn.net/stream/c-85b2074d5c133f4878418110f6932d50-5.mp3,
"rock,country",0bN9orkb4jo06MwwaLbs01,Neil Young,Harvest,https://i.scdn.co/image/ab67616d0000b27361c705a216a5ee17c58e79e1,USRE11800699,https://p.scdn.co/mp3-preview/2566d6f2d59666ddc2140942b186aa026c502167?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0AvGev4ZK6QjW4ua2ZMleT,Dolly Parton,My Tennessee Mountain Home,https://i.scdn.co/image/ab67616d0000b2734faf067f9ba0a31db3d75d4e,USRN17200002,https://cdns-preview-5.dzcdn.net/stream/c-50ffec4671060cd872dc81585d42c7df-3.mp3,
"rock,pop,country",0waRcwc8xgSJ60niNKz8rc,Shawn Colvin,You and the Mona Lisa,https://i.scdn.co/image/ab67616d0000b273616b8fa2d3a0617541b1aeef,USSM11205065,https://p.scdn.co/mp3-preview/45b8f858cb36089a06d5f816c9b500886dc0ab7b?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rap,country",0VZs2OQq4axr8GFRdC9nyD,Eminem,Guts over Fear,https://i.scdn.co/image/ab67616d0000b273634a66c2cb9778594a5c771a,USUM71410846,https://p.scdn.co/mp3-preview/996c2431cb7c9ecebdd948dc9b40b2a8cb7affa4?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0mgXF3mEgjUMOFhLrOnUNA,Rascal Flatts,Feels Like Today,https://i.scdn.co/image/ab67616d0000b27371feb1e9b40d4ff732d5be9f,USL2S0420145,https://p.scdn.co/mp3-preview/b6929f4e397ae4c7b6d9d09413788edc727b3c6d?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,2CPpLOZ1AuAsAiJFl6tUcj,Old Crow Medicine Show,Big Time in the Jungle,https://i.scdn.co/image/ab67616d0000b273a2c2adcdb7f4188cf2998573,CAN110300181,https://cdns-preview-8.dzcdn.net/stream/c-89bedd2ef793a3e9c04f79fce3ed6b12-4.mp3,
country,0pgPMRPKQGrwL8rS8MI4g5,Neko Case,I Missed the Point,https://i.scdn.co/image/ab67616d0000b2737879781a3280a17755dfe124,USA360309909,https://cdns-preview-8.dzcdn.net/stream/c-85a0b78af64c78798dcd9a18cfde88c3-6.mp3,
country,1WlsNsybdzv8LvnUgGl6mz,Keith Urban,Stupid Boy,https://i.scdn.co/image/ab67616d0000b273c4c46afc40210e64133c5014,USCN10600131,https://cdns-preview-3.dzcdn.net/stream/c-3d22255f308d3e7491b142dc8ef895da-8.mp3,
country,0zL3GTUvFNnXd2qxGje3l2,Lady Antebellum,Wanted You More,https://i.scdn.co/image/ab67616d0000b273a9a9f09cbc9436f1990a8632,USCN11100180,,
country,28iutfEP6JEXbHHqub8GzB,Julianne Hough,That Song In My Head,https://i.scdn.co/image/ab67616d0000b273428d66c9973d8a1742aef675,USUM70804872,https://p.scdn.co/mp3-preview/91835f55e731594c8aea41049b53a3ec86ac5b34?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,country",10QnnCer7t9EBiphnIXjNy,Eagles,Try And Love Again,https://i.scdn.co/image/ab67616d0000b273a4be808d8f4b60528e164038,USEE19900330,,
country,150B7YYy1hDsqzbWS6WAvq,George Strait,Blue Clear Sky,https://i.scdn.co/image/ab67616d0000b27394bd01c74b30f234c26993cd,USMC19648016,https://cdns-preview-0.dzcdn.net/stream/c-0c69b472bc93ba4a23512b2573d84eff-7.mp3,
"rock,country",7vvC8AVnjlwJ3iD7lmWt4B,Alice in Chains,Scalpel,https://i.scdn.co/image/ab67616d0000b273749d90be033321f384ab8efd,USVI21300012,https://cdns-preview-c.dzcdn.net/stream/c-c94dabb2ba9ed0284d8573d4c0b724fc-6.mp3,
country,2zFFdE9bA46zrInDNB6rhG,Keith Urban,You Look Good in My Shirt,https://i.scdn.co/image/ab67616d0000b273f9cb8645ebf1180a9d72004b,USCN10200235,https://p.scdn.co/mp3-preview/59756412691a31a684b85a68e40c21d02617bbc1?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0jn2XqaHliEpWd04ZykIHy,Sugarland,Stay,https://i.scdn.co/image/ab67616d0000b273cd03165d04c97210108ac833,USUM70610465,https://p.scdn.co/mp3-preview/8cee03676448bb6b170b46470f8c5f9812df61aa?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,5lv4CL4qEHuf7LhWy3ddcg,Jerrod Niemann,What Do You Want,https://i.scdn.co/image/ab67616d0000b2739ec6b334ecc1bfd4de0de3ea,USAN21000004,https://cdns-preview-d.dzcdn.net/stream/c-d59cb218ab860ba8c8adff7ed99e0108-3.mp3,
"rock,country",3KsrZX4r73mVd9tBCSyI3y,Band of Horses,For Annabelle,https://i.scdn.co/image/ab67616d0000b2738bdedcb3d7502a89e9783d85,USQX91000278,https://p.scdn.co/mp3-preview/c394a6da598845c69bb34c87c253e713a8418283?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,00G8oWkJOn9zPb8Pl67w9y,Ernest Tubb,Walking the Floor over You,https://i.scdn.co/image/ab67616d0000b273fdb0a094bd6870130aad831c,UK4YS1325227,https://cdns-preview-0.dzcdn.net/stream/c-0fbb6788c64699a155e6e46b218b959b-1.mp3,
"pop,country",0PbkWS1I4lJVVU6Atx2fuN,Miley Cyrus,Two More Lonely People,https://i.scdn.co/image/ab67616d0000b27396dc738cbde39c950ceec832,USHR11030820,https://cdns-preview-4.dzcdn.net/stream/c-4a8784a20cf3667e59b7c94fa45980a0-8.mp3,
country,3g0ni4Emgtd6poWOv8TEfD,Neko Case,Middle Cyclone,https://i.scdn.co/image/ab67616d0000b273f7c832e368ef07234f0a8cef,USEP40827101,https://cdns-preview-6.dzcdn.net/stream/c-6d16dec9d69b184921dd98e6d0b78feb-6.mp3,
"rock,country",0LWHsAJeMf4kUUyuowgOjn,Seether,Country Song,https://i.scdn.co/image/ab67616d0000b273bc598173a53419b918284f7c,USWU31000150,https://p.scdn.co/mp3-preview/4cea15a4c6322747ed6f2c86da6a0a2fbca14c89?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,07gCR3h5zsxOOjL2FnwM0T,Josh Turner,Time Is Love,https://i.scdn.co/image/ab67616d0000b27359c430cc09bfcd9f4ed27883,USUM71119058,https://cdns-preview-3.dzcdn.net/stream/c-385f87fe32a6e4b0bc9a5ec96d41235d-4.mp3,
country,0dXgqAI6J6hlXv5Yy7aOY0,Harry Mcclintock,Big Rock Candy Mountain,https://i.scdn.co/image/ab67616d0000b2733b21a8bdca36c2e6a9f89c80,USSF17227202,https://p.scdn.co/mp3-preview/1407f8db8632e570ab39573ae5f008671acab608?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,1SLJZ3aepqktN3KGSfSFhm,The Avett Brothers,Shame,https://i.scdn.co/image/ab67616d0000b27390cb950ca722de55e0239e90,USUM71518102,https://p.scdn.co/mp3-preview/2a9ae18c921fa2b702e19900e29a052ced42da78?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,04uFgFOx5MTjtr5m40B6Vk,Johnny Cash,Wanted Man,https://i.scdn.co/image/ab67616d0000b2736d0e55b93a9e281f8b3998bd,USPR39401976,https://cdns-preview-2.dzcdn.net/stream/c-26e8d7408bc8e792dbf016ca25be4296-3.mp3,
country,0VR4uPGCH7EP0KLwkK1PP5,Billy Bragg & Wilco,Another Man's Done Gone,https://i.scdn.co/image/ab67616d0000b273172efc492cb5324ae54c8129,USEE19800071,https://cdns-preview-0.dzcdn.net/stream/c-06fd11e4dea81ff71f3b86b399b459f7-7.mp3,
country,0sy9sL2X5ZhGsuWhyX31bI,Steve Earle,Meet Me In The Alleyway,https://i.scdn.co/image/ab67616d0000b27338065781291db6b7e762738e,US27Q1161956,https://cdns-preview-e.dzcdn.net/stream/c-e03ba41b49dc6309728b9bed6bd9ae6c-3.mp3,
country,1FXul7RAUbTROcLCw9bo3f,Dixie Chicks,Loving Arms,https://i.scdn.co/image/ab67616d0000b27391ec3cd91de447a48b7085cd,USSM19702921,https://p.scdn.co/mp3-preview/1a1948b7a15136fd5d3cebd86f9e862c895b8529?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,3ZjK4dMzNET3zizcfyChS6,Luke Bryan,Over The River,https://i.scdn.co/image/ab67616d0000b273b7c3dbf98db0445d7d6485c7,USCN10600116,https://cdns-preview-d.dzcdn.net/stream/c-dc546efe12cb03937191aebad9e40bad-4.mp3,
"rock,country",0JsbfBniXvQ3Ix97aMekNq,Ween,Don't Shit Where You Eat,https://i.scdn.co/image/ab67616d0000b2735bc660c310492eef2e6d228a,GBFNP0500173,,
country,1rrTGEaUehTaWh9z5rIpML,Luke Bryan,I'll Stay Me,https://i.scdn.co/image/ab67616d0000b273b7c3dbf98db0445d7d6485c7,USCN10600113,https://cdns-preview-9.dzcdn.net/stream/c-9806dfcd80330dc518c34fa00e6a4f1d-4.mp3,
country,2zc8pg2w8nMl92Jpb5A3pF,16 Horsepower,Wayfaring Stranger,https://i.scdn.co/image/ab67616d0000b2738e00f359a3732206e23242d6,US2B20910073,https://p.scdn.co/mp3-preview/cc4399d94ab9c45c946ccd9e7458f74bb1882f5f?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0RZk68vYUfRZzpYfWgT4yp,Dolly Parton,The Bargain Store,https://i.scdn.co/image/ab67616d0000b273ad35fe1e353d56f05e15dafe,USRN17400001,https://cdns-preview-8.dzcdn.net/stream/c-8ef4b016fd64b16ea846337541fc2b59-3.mp3,
"rock,country",6hHpYYJf012lwL3KjdA7wc,16 Horsepower,Haw,https://i.scdn.co/image/ab67616d0000b27378700e67a2e88b36df203df2,US2B20810043,https://p.scdn.co/mp3-preview/a147b793425935f681f4b8640b1221bd990828de?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0d3vKNA59LSdHvgrtrn2mS,Johnny Cash,Cat's In The Cradle,https://i.scdn.co/image/ab67616d0000b27318f8379ba6d5208b557134a3,USMR19000001,https://cdns-preview-e.dzcdn.net/stream/c-ee6477d189aa8e9b6eec2b9f5d439d3b-5.mp3,
country,4GyAXht3pjy6fxBc4GicFX,Gillian Welch,Dear Someone,https://i.scdn.co/image/ab67616d0000b273b67a15f36783637f8bbccc55,US2AR0110303,https://cdns-preview-c.dzcdn.net/stream/c-c7dae85a9fa19e183ce16f76964d591f-1.mp3,
country,0c1hoIgpK0htNiQWUaVnOI,Martina McBride,Concrete Angel,https://i.scdn.co/image/ab67616d0000b27337a71ff4130cb017e11ef705,USRN11100168,https://p.scdn.co/mp3-preview/fcdfaaa564bfad13c6921bcb4ef881d66353c02a?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,1Ib4v3w9l4pRzR5RoPaFKx,Jason Aldean,Just Passing Through,https://i.scdn.co/image/ab67616d0000b273990dccfed151466d84ef3ab0,US58E1000232,https://cdns-preview-5.dzcdn.net/stream/c-5382b6b89010c9b77bd42dc3370eed74-5.mp3,
country,1MEeEbJMGlhEgvaqushB7s,Kip Moore,Hey Pretty Girl,https://i.scdn.co/image/ab67616d0000b2734110ffb0a4e4f52a9f6c58a2,USUM71117907,https://p.scdn.co/mp3-preview/f3af10a16726016ec63770266ee74e9cae3bbc61?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,22Pe95oC81GRbGSH0Hysum,Luke Bryan,Crash My Party,https://i.scdn.co/image/ab67616d0000b273c1b9aad867ad6c97223c6703,USUM71303132,https://cdns-preview-0.dzcdn.net/stream/c-005bbcba1a5356ba7087a7b11ef7bc02-7.mp3,
country,1HSqha8iYlTx1ImkK24R5A,Johnny Cash,Sea Of Heartbreak,https://i.scdn.co/image/ab67616d0000b273a860682a3feb35e85fcbd455,USSM19605687,https://cdns-preview-d.dzcdn.net/stream/c-da6cd4c217fb6feca92ea58cb02c7f4e-2.mp3,
country,00NP3QARAxXIf1vm4uDHGb,Hank Williams,I Saw the Light,https://i.scdn.co/image/ab67616d0000b273ecbd00b7e64c0f63f93f96d7,QMFMG1445776,https://cdns-preview-7.dzcdn.net/stream/c-7ad21322b61e79b448b08c5a378605af-0.mp3,
"rock,country",1atrDGJns8N65CBhdJexTx,Iron & Wine,Half Moon,https://i.scdn.co/image/ab67616d0000b2732012a358cf73f6ec8c564d2d,USWB11002933,https://p.scdn.co/mp3-preview/4c47f79a24b0a2610d444a4819a39bae1b471b99?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,country",1a4J4Oc2f2aQ8v75x5Izdx,Wilco,I'll Fight,https://i.scdn.co/image/ab67616d0000b273e39e6ca011ab378cf955ba7a,USNO10900175,https://p.scdn.co/mp3-preview/01faa6a38786e7d14886ca6c830ca4a9a238eddc?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,07wEnAGPNQetaK2kcE5dXU,Neal McCoy,Billy's Got His Beer Goggles On,https://i.scdn.co/image/ab67616d0000b273866b07cf2b9116d6fbd1191c,TCACY1718580,https://p.scdn.co/mp3-preview/180a5512e2a3c67687ab86f10028a8e0fc5414f5?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,05HjafWVI238CLw5RDNkas,Nickel Creek,The Lighthouse's Tale,https://i.scdn.co/image/ab67616d0000b2739ab215825eb77076b1b4b387,USSH50084585,https://p.scdn.co/mp3-preview/5bf041a90668b20fb37df6f46b0266a2afd0ed10?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,178u31yZ24tb1imrwt4BcC,Toby Keith,She Never Cried In Front Of Me,https://i.scdn.co/image/ab67616d0000b273b29499cd96c02b75c1e37fda,USCKS0801336,https://cdns-preview-2.dzcdn.net/stream/c-232179d55c877933cc9c0acaa3335fbc-4.mp3,
"rock,country",0q6nRzY4uFEudb8072a3CQ,Gary Jules,Broke Window,https://i.scdn.co/image/ab67616d0000b273621489fd90d50158b3714cb0,ushm90699786,https://p.scdn.co/mp3-preview/848b37cda7417bf6dec60dd4600c421a8dc74b0b?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0aVOdmyfYJulE6YkNZgPOY,Luke Bryan,Rain Is a Good Thing,https://i.scdn.co/image/ab67616d0000b273d3cd4b077e18b4aefd99bebe,USCN10900508,https://p.scdn.co/mp3-preview/474eb59926e0672e11f47e8d808ba7704e3af0fd?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,country",05NELXLBsZBmdxbWRNaE7c,The Byrds,Hickory Wind,https://i.scdn.co/image/ab67616d0000b27328f206c2afd82f927307111d,USSM16800133,https://cdns-preview-5.dzcdn.net/stream/c-5d682a24849ac4cd5547520fa8a0256f-4.mp3,
country,0KTKgiyykFjg5VXZNwo3k3,Ray Stevens,Erik The Awful,https://i.scdn.co/image/ab67616d0000b273c527859380393e5c2f6b54ca,USCRB0406527,https://p.scdn.co/mp3-preview/c9227226c921c2cb2e144668c410c506b5e1320f?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,country",1MYzDkYHFOsZMXYt3PVZ63,Sheryl Crow,Solidify,https://i.scdn.co/image/ab67616d0000b2732b9566a4eb03b3c9ca7da5c6,USAM19300009,https://cdns-preview-1.dzcdn.net/stream/c-197f2706da93b8e3f9cdc7e46e4622d5-9.mp3,
"rock,country",302KdiIlvIS6lgy2QTp38c,Kings of Leon,Back Down South,https://i.scdn.co/image/ab67616d0000b2733ce91d90bc0ed06c1baa2ae0,USRC11000689,https://cdns-preview-b.dzcdn.net/stream/c-b17ed5140fecc028cdf3595bf3dfd2fd-4.mp3,
country,0jVepxXjNtS5eldyPcmFK3,Jack White,Christmas Time Will Soon Be Over,https://i.scdn.co/image/ab67616d0000b27361e74fe1c6379fd60fad9af3,USSM10314656,https://p.scdn.co/mp3-preview/5b2423dd9dd3fce62ced4d7f009a68e2ebec57ea?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0PSJqdZgF8vrdscIMhuHPV,Chris Young,Tomorrow,https://i.scdn.co/image/ab67616d0000b27353dcb8d4ae4565f63fafed9e,USRN11000086,https://p.scdn.co/mp3-preview/e9c176ec378b45d9d4136d7d5048cc9697ce0a5c?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,2tEvVglFbOaBNTZjZkks2l,Johnny Cash,I Came To Believe,https://i.scdn.co/image/ab67616d0000b273409684c14550bacd6cd50d47,USUM70603348,https://cdns-preview-3.dzcdn.net/stream/c-36928d8e34abfde60b911c36b7dd7de9-3.mp3,
"rock,country",02ea6RBElCInVd0K15p5Xt,Johnny Cash,Ring of Fire,https://i.scdn.co/image/ab67616d0000b2734158e0d8de3681b7cf80a4f3,USSM16301296,https://cdns-preview-0.dzcdn.net/stream/c-041b2011e55e902c4addbcee05857f18-10.mp3,
country,0dfn3040ZKtfxs8z55lIHP,Sugarland,Everyday America,https://i.scdn.co/image/ab67616d0000b273e51bd47cfe2e5b45a977840a,USUM70610459,https://cdns-preview-1.dzcdn.net/stream/c-1ddf830d9b677cfd9ea4953d633ffb7b-5.mp3,
"rock,country",19JjkcjQJN5zBH10YS4eiK,Kid Rock,All Summer Long,https://i.scdn.co/image/ab67616d0000b27387cf81a973f001e0d698046b,USWB11801839,https://p.scdn.co/mp3-preview/113d93f3ff9ec37157b7d06f360ac72b6833bbfa?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,0LrmVi7UNNxEuGivWcIVPB,Kacey Musgraves,Silver Lining,https://i.scdn.co/image/ab67616d0000b2738e586010e2e194a8594f7ded,USUM71300708,https://cdns-preview-8.dzcdn.net/stream/c-896951a89b4a0bccf1f7121d135b320a-4.mp3,
"rock,country",0mYc4oqgPlDwE5JPsM83Y1,Johnny Cash,God's Gonna Cut You Down,https://i.scdn.co/image/ab67616d0000b273409684c14550bacd6cd50d47,USUM70603342,https://cdns-preview-6.dzcdn.net/stream/c-6894edf5616c74c1111fcf038b7a5d9d-3.mp3,
country,08PiZR74VKCNr9rX7KCa75,George Strait,"Love Without End, Amen",https://i.scdn.co/image/ab67616d0000b2736bb10067c6145b1a5e2cef6e,USMC19031709,https://p.scdn.co/mp3-preview/300e2e79751512f1b9626a3b3cb3e63e2c0a3f1a?cid=0f3710c5e6654c7983ad32e438f68f9d,
country,1iz6mLC4mJ4CLtRaXjCnDG,Jewel,Stronger Woman,https://i.scdn.co/image/ab67616d0000b273857b27ce0dc1e8a8487a646f,USLXJ0701002,https://cdns-preview-b.dzcdn.net/stream/c-b05f518bbffcc50e099db7bd7bfbd3cf-0.mp3,
country,2I4wcoJP7bT7PceIag67rn,Chris Cagle,What A Beautiful Day,https://i.scdn.co/image/ab67616d0000b273e4b91408230ed6a68099b1c8,USCN10200370,https://p.scdn.co/mp3-preview/cbe785d25697f66a82f7ad690567ba551239f18c?cid=0f3710c5e6654c7983ad32e438f68f9d,
