name,artist,genres,id_spotify,cover_art,isrc,preview_url,download_url
Mardom Shahr (Eydaneh),Hamed Homayoun,"pop,persian",,,,,
Ripped Away Instrumental,Hamavayan Ensemble,"classical,traditional,persian",,,,,
Bikhiyaalie,Shahyad,"pop,persian",6OX7zaMWb63a9jssfKInog,https://assets.rjassets.com/static/mp3/shahyad-bikhiyaalie/454a0102cb323c0.jpg,QZK6H2059746,https://p.scdn.co/mp3-preview/5e8bedad5db1b442c5d31de2b79f38900be57534?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/shahyad-bikhiyaalie/Shahyad+-+Bikhiyaalie.mp3
In chieh,Hossein Tohi,"rap,persian",,,,,
Crusham Toei,Sepehr Khalse,"rap,persian",6yWTShRR5ZXQxNBosnVnRh,https://i.scdn.co/image/ab67616d0000b27383049c2f8b57dd138589f3ac,usdy41980116,https://p.scdn.co/mp3-preview/dd733236149a3d732696923c23adb3c8f727928c?cid=0f3710c5e6654c7983ad32e438f68f9d,
Eydi,Mehdi Yarrahi,"pop,persian",1afCl47TZGtctFpXfOLX64,https://apin1mservice.com/image-application/mehdi-yarrahi-eydi-mp3.jpg,FRX201748582,https://p.scdn.co/mp3-preview/302a0e48be9e985db745f7301569ec0042f7f800?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/artists/Mehdi Yarrahi/Mp3/Mehdi Yarrahi - Eydi [128].mp3
Mahaleye Khamooshan,Damahi Band,"rock,persian",,https://assets.rjassets.com/static/mp3/damahi-band-mahaleye-khamooshan/963281d53be7e32.jpg,,,https://host1.media-rj.com/media/mp3/damahi-band-mahaleye-khamooshan/Damahi+Band+-+Mahaleye+Khamooshan.mp3
Taraneh ye Eshgh,Arian Band,"pop,persian",2ZydzbGPcTk7yCn505JodV,https://i.scdn.co/image/ab67616d0000b2739ca47e8ade5e486c5855fb4e,ushm21513899,https://p.scdn.co/mp3-preview/04c583cf25666dc547ad69a8f2aa01556654e72e?cid=0f3710c5e6654c7983ad32e438f68f9d,
Fekre Man Bash,Pouya Bayati,"pop,persian",,https://assets.rjassets.com/static/mp3/pouya-bayati-fekre-man-bash/c9f91f7fd1c1974.jpg,,,https://host1.media-rj.com/media/mp3/pouya-bayati-fekre-man-bash/Pouya+Bayati+-+Fekre+Man+Bash.mp3
Chalus,Roozbeh Bemani,"pop,persian",,https://assets.rjassets.com/static/mp3/roozbeh-bemani-chalus/7d50d53972cb62a.jpg,,,https://host2.media-rj.com/media/mp3/mp3-256/77745-807978424c76a3c.mp3
Bahar,Fereydoun Farrokhzad,"rock,persian",,https://assets.rjassets.com/static/mp3/farrokhzad-bahar/0157035b377e127.jpg,,,https://host1.media-rj.com/media/mp3/fereydoun-farrokhzad-bahar/Fereydoun+Farrokhzad+-+Bahar.mp3
Roozegare Eshgh,Leila Forouhar,"pop,persian",40wkA6bMNcd7Yeflt1husn,https://i.scdn.co/image/9e4a71316646ca9958c75a57ce7ac667de04c86a,USBMF0743117,https://p.scdn.co/mp3-preview/c83a0e65cdf615b57b9dfda29cf459ef66246bfe?cid=0f3710c5e6654c7983ad32e438f68f9d,
Deltangam I Miss You,Siavash Shams,"pop,persian",6JaDlgXmNm2XdQ3t7241KF,https://i.scdn.co/image/ab67616d0000b273c782b9a53dc728ab1b315583,ushm80466448,https://p.scdn.co/mp3-preview/ac08514a2d1263e2c613dfcd0638d0aba48724f2?cid=0f3710c5e6654c7983ad32e438f68f9d,
Roozaye Khoshgel,Meysam Ebrahimi,"pop,persian",7LSpgDS7RjZ2TIdWQwkBt1,https://apin1mservice.com/image-application/meysamebrahimi-roozaye-khoshgel-mp3.jpg,FR10S1856010,https://p.scdn.co/mp3-preview/5771fd3d3daf30ac97e7c6eea5d25d5b71c24f23?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/1396/11/28/Meysam Ebrahimi - Roozaye Khoshgel [128].mp3
Khatereha,25 Band,"pop,persian",,https://assets.rjassets.com/static/mp3/25-band-khatereha/d30507f8.jpg,,,https://host1.media-rj.com/media/mp3/mp3-256/715-99edc247dfa3b4d.mp3
Still Pool of the Sun (Anonymous),Aida Shamlou,"rock,persian",,,,,
Faramarz Asef [WikiSeda],Faramarz Assef,"pop,persian",,,,,
Delam Shekast,Mehdi Moghaddam,"pop,persian",0fnOotAvxSXoL0Q8EhOb17,https://apin1mservice.com/image-application/mehdi-moghaddam-delam-shekast-mp3.jpg,ESA012067333,https://p.scdn.co/mp3-preview/74c54f0a87f6c0f21b5b9309afb4528862974bbd?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/artists/Mehdi Moghaddam/Mp3/Mehdi Moghaddam - Delam Shekast [128].mp3
Got A Plan,Raffi Shahbazian,"rock,instrumental,persian",,,,,
Tanham Bezar,Saeed Kermani,"pop,rap,persian",51xupJ4Gu3tY2SN0hPQ9Gb,https://assets.rjassets.com/static/mp3/saeed-kermani-tanham-bezar/a4d9ff10cd45abe.jpg,QZK6Q2000897,https://p.scdn.co/mp3-preview/b17dd0dc2f054893f219baa43cba743c10171f8f?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/27048-482af45ec24ee66.mp3
Nazanin,Parvin,"pop,classical,persian",5BtJdf5nWdecKrBFJMEP5A,https://i.scdn.co/image/ab67616d0000b27377f84c3f988ff340391148bb,USPUP0812088,https://p.scdn.co/mp3-preview/f2af1054e149c3075f22e3cf8c78f8902a425a50?cid=0f3710c5e6654c7983ad32e438f68f9d,
Khalvate Saaket,Ahmadreza Nabizadeh,"pop,rock,traditional,persian",,,,,
Sabz dar Sabz,Dariush Tala'i,"instrumental,traditional,persian",5VEuLTMv2q0XdntVNURAKT,https://i.scdn.co/image/ab67616d0000b273d3a3624236431bf51ba4b1ad,uscgj1608168,https://p.scdn.co/mp3-preview/9fcd0105088ec8ea46f62079ac7cf879f89608ec?cid=0f3710c5e6654c7983ad32e438f68f9d,
Gole goldon,Simin Ghanem,"pop,persian",,,,,
Pishdaramad,Parisa,"pop,classical,traditional,persian",3a43NYlrpiGvKsgDfQ8Rki,https://i.scdn.co/image/ab67616d0000b2734a0fafcdfc3cc179b231d4d8,USAFL0510178,https://p.scdn.co/mp3-preview/0de5fffa28b5db8b8eabfe958dbdcb047ac3afe0?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ey Khoda,Jamshid,"pop,classical,persian",5SzeyaN45ndRyYD4Qh0x8G,https://assets.rjassets.com/static/mp3/jamshid-ey-khoda/476690d554d0e03.jpg,TCABY1463993,https://p.scdn.co/mp3-preview/48710c96c9a5ed603e93a0f868b6b44df887d244?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/jamshid-ey-khoda/Jamshid+-+Ey+Khoda.mp3
Age Bad Shod,Mehdi Yaghmaei,"pop,persian",,https://apin1mservice.com/image-application/mehdiyaghmaei-age-bad-shod-mp3.jpg,,,http://music.n1mstaticfile.com/1395/05/07/Mehdi Yaghmaei - Age Bad Shod [128].mp3
Jelveh Hasti,Marzieh,"pop,rock,rap,traditional,persian",4Q3Br07PLZyJkYnfWm84Oe,https://i.scdn.co/image/ebea00d1d9aafb23009f4e1bce5d5eaf05319127,USBMF0440418,https://p.scdn.co/mp3-preview/5688f734b9dfbe8b948bec44cfbffcc395f95f74?cid=0f3710c5e6654c7983ad32e438f68f9d,
Alleluia (Setayesh),Nour Ensemble,"traditional,persian",,,,,
Ali Yasini - Mikhandam,Ali Yasini,"pop,persian",,https://navaimg.b-cdn.net/2018/02/Ali-Yasini-Mikhandam.jpg,,,https://cdn2.navahang.net/media/2018/mp3/02/lq/Ali%20Yasini%20-%20Mikhandam.mp3
Dreams 2 (Pish-Daramad 2),Javad Maroufi,"classical,traditional,persian",0jfVvxZ3Fqvr9YBOuXeOKS,https://i.scdn.co/image/9ba14ff76552d4b9c26a262fe606669b084eb79e,USBMF9420659,https://p.scdn.co/mp3-preview/ff9b441e2264ddc07b375a65319e42a9bb2049c7?cid=0f3710c5e6654c7983ad32e438f68f9d,
Nobate Asheghi,Nima Masiha,"pop,classical,persian",,https://assets.rjassets.com/static/mp3/nima-masiha-nobate-asheghi/af882bc52cd8205.jpg,,,https://host1.media-rj.com/media/mp3/nima-masiha-nobate-asheghi/Nima+Masiha+-+Nobate+Asheghi.mp3
The Original Past Memories I,Ali Samadpour,"instrumental,persian",,,,,
Payan Gerefteh,Mehrpouya,"rock,persian",,,,,
Bandari,Leila Forouhar,"pop,persian",2knH4QkKOkx1fWRkyJl1o5,https://i.scdn.co/image/03d02140902b8af9b2cad1d5494d583b50f0751c,USBMF9718209,https://p.scdn.co/mp3-preview/436ec61be4f50b5e884b9af249de4365fb2e9dfb?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ma Bien-aimee Basanee / Popular Quatrains,Sima Bina,"classical,traditional,persian",,,,,
Saghe,Kourosh Yaghmaei,"rock,persian",4rrlnL5W205V80ZqskuyrR,https://i.scdn.co/image/ab67616d0000b273f767822d4647e8ec370ea83f,US2S71166011,https://p.scdn.co/mp3-preview/094881d4375f15d7c42b37d7e7bb0ce67fd09a32?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ascent,Shahram Nazeri & Hafez Nazeri,"traditional,persian",,,,,
Ghazal (Gazelle),Kourosh Yaghmaei,"rock,persian",,,,,
ESHGHE KHOD HASHA MAKON,Marzieh,"pop,rock,rap,traditional,persian",0AVJnj1r8DwkidGMct3egl,https://i.scdn.co/image/10c9f412368dd72aabc560918871ec6b6d1304e6,USBMF9200822,https://p.scdn.co/mp3-preview/6d2608d12249c81d14731a18923d207e49e170f8?cid=0f3710c5e6654c7983ad32e438f68f9d,
Jani,Amir Khalvat,"rap,persian",68T9A31jMGkvJwTuHTTguf,https://assets.rjassets.com/static/mp3/amir-khalvat-jani/aabc6ba4cc8741e.jpg,,https://p.scdn.co/mp3-preview/c93759604efac4d977bfdc3dd71256c5db328eb6?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host2.media-rj.com/media/mp3/mp3-256/85268-c2e2c374771951a.mp3
Zabol,Faramarz Payvar,"classical,instrumental,traditional,persian",77CHDTVcDpG4WcRdHSRcAx,https://i.scdn.co/image/ab67616d0000b273224320f8aae086bc0fbecfce,IRIRA0911256,https://p.scdn.co/mp3-preview/0693b58261861f3694b09fd3d467c182c1fa2a4d?cid=0f3710c5e6654c7983ad32e438f68f9d,
Donya Bedone To,Mahan Bahram Khan,"pop,persian",,https://assets.rjassets.com/static/mp3/mahan-bahram-khan-donya-bedone-to/44a936a189d7ccd.jpg,,,https://host1.media-rj.com/media/mp3/mahan-bahramkhan-donya-bedone-to/Mahan+Bahramkhan+-+Donya+Bedone+To.mp3
Naghmeh-Ghardani,Madjid Khaladj,"instrumental,traditional,persian",6mu13RYtHagp5FOsLhJ8pg,https://i.scdn.co/image/ab67616d0000b273b2286dfca1fab680ce285ba2,ushm90615205,https://p.scdn.co/mp3-preview/52bffa876515987dca97b6cae0e8f0cec15e9fdf?cid=0f3710c5e6654c7983ad32e438f68f9d,
Halamo Ziba Kon,Mohammad Alizadeh,"pop,persian",,https://apin1mservice.com/image-application/mohammad-alizadeh-halamo-ziba-kon-mp3.jpg,,,http://music.n1mstaticfile.com/artists/Mohammad Alizadeh/Mp3/Mohammad Alizadeh - Halamo Ziba Kon [128].mp3
Shabe akhar,Taham,"rap,persian",,,,,
Tala,Donya,"pop,rap,persian",542Irjgx7Cv4v2871UlA8k,https://assets.rjassets.com/static/mp3/donya-tala/a1e362a85a4eb40.jpg,,https://p.scdn.co/mp3-preview/d798e1eeea9aa38acdc77a643acdf6db3f6a26ce?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host2.media-rj.com/media/mp3/mp3-256/88358-6c3109292251f12.mp3
Shabhaye Entezar,Pouran,"pop,persian",5zGK6OO1DtaC2i4CVPSo3E,https://i.scdn.co/image/67607f2509fbfcabc85262d7c880aaa9d643291e,USBMF1145822,https://p.scdn.co/mp3-preview/8d7c00ad07b4f9bb9ae0dd8f7dffc062adc27111?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ageh Eshgh Hamineh,Bahman,"instrumental,persian",2PEJI5vbz0GAQokglKUWB2,https://i.scdn.co/image/ab67616d0000b273e61e53fdebd89021084228f6,USPUP0812750,https://p.scdn.co/mp3-preview/a7980ccaee4cb13c18cbc25b9f3634367ad514b0?cid=0f3710c5e6654c7983ad32e438f68f9d,
Rooz e Barfi,Siavash Ghomayshi,"pop,rock,persian",,,,,
Kinei,Mehdi Jahani,"pop,persian",0dUY7hOQoJY8rEz7UNBMo0,https://apin1mservice.com/image-application/mehdijahani-kinei-mp3.jpg,FR10S1825558,https://p.scdn.co/mp3-preview/39006b2ad1c582ea89cae937938ff9bcf1944c64?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/1396/11/07/Mehdi Jahani - Kinei [128].mp3
I Admit It,Arta,"rap,persian",6hRfnYSkQTLhFBCeQmfKKn,https://i.scdn.co/image/ab67616d0000b27336c471344b98dffc6cdbc776,ZZOPM1901371,https://p.scdn.co/mp3-preview/ff9bf44b22e26164c7f90cd9a9ee9e0e0828c29a?cid=0f3710c5e6654c7983ad32e438f68f9d,
Zarabane Khasteye Tekrar,Behdad Babaii & Navid Afghah,"traditional,persian",,,,,
Jum Jum,Sussan Deyhim & Richard Horowitz,"pop,persian",,,,,
Kalak,Andy & Kouros,"pop,persian",4dDo8F5bqtciofDwwasaW7,https://i.scdn.co/image/cfb8dd3d2f43e3f8380cf838bb7a0b4fa0876b61,USBMF0642121,https://p.scdn.co/mp3-preview/5f2eb2fb6519bb204f532aaa10b9cb92e3ef96f6?cid=0f3710c5e6654c7983ad32e438f68f9d,
Sar Aghaz,Kayhan Kalhor,"classical,instrumental,traditional,persian",,,,,
Porteghale Man,Marjan Farsad,"pop,rock,persian",26ZUqzEsctCAWDMe8bmThO,https://assets.rjassets.com/static/mp3/marjan-farsad-porteghale-man/5c89e9ff355beab.jpg,CAO8K1400008,https://p.scdn.co/mp3-preview/25cc81dfdad529ab36dd379f7978ae283587427f?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/29260-2d44962d5731f3d.mp3
Refaghat,Martik,"pop,rock,persian",5QXzJhiPfMJcWI92xYQzyF,https://assets.rjassets.com/static/mp3/martik-refaghat/f2fc0324.jpg,USPUP0813645,https://p.scdn.co/mp3-preview/7657896669c41503f312cae2eaeb1eca62bc808c?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/11199-9baafb9a5b14414.mp3
Rosvaye Zamaneh,Elaheh,"pop,classical,traditional,persian",3NdtJxutFvtS7QbExO8ZYy,https://i.scdn.co/image/e47cd40dc8eeb35fa64bb60e063de7e9a35493d4,USBMF7650023,https://p.scdn.co/mp3-preview/a3ddb5c4eedba269ee6c0df39e02430bede9d227?cid=0f3710c5e6654c7983ad32e438f68f9d,
Calm Before Storm (Aramesh Ghabl Az Toofan),Bijan Mortazavi,"pop,persian",3jDzhCVYSRUIHx6faS9NpR,https://i.scdn.co/image/84cd64f70b99ca5adf416e710b46990aae7c6c9e,USBMF0225011,https://p.scdn.co/mp3-preview/231416d054ba58a2ea31103db9c2cc182de0c013?cid=0f3710c5e6654c7983ad32e438f68f9d,
Tanhaee,Mohammad Nouri,"pop,classical,persian,traditional",35IC7MPyas47xBT95TXpo6,https://i.scdn.co/image/dab6766931e92356a699bd80473705542c31617c,USBMF0525539,https://p.scdn.co/mp3-preview/1544006a9a611fd31fc8593ae30e444535528819?cid=0f3710c5e6654c7983ad32e438f68f9d,
Payane Donya,Saeed Modarres,"pop,persian",0TYPylVZSCBYDLbC0VdQW7,https://assets.rjassets.com/static/mp3/saeed-modarres-payane-donya/29876298debf674.jpg,FRX201743837,https://p.scdn.co/mp3-preview/45be53979edb4df9b9a8be3d5265009f4248198d?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/saeed-modarres-payane-donya/Saeed+Modarres+-+Payane+Donya.mp3
Doosto Doshman,Zakhmi,"rap,persian",,,,,
To Ba Mani,Kamyar,"pop,persian",,https://assets.rjassets.com/static/mp3/kamyar-to-ba-mani/a6fe82a809d4529.jpg,,,https://host1.media-rj.com/media/mp3/mp3-256/49373-67842b68618ef4e.mp3
Daram miram,Shahyad,"pop,persian",1gYUiKVFTiof89AAtA66CQ,https://assets.rjassets.com/static/mp3/shahyad-daram-miram/ec5c73cfb6df875.jpg,USPUP0810655,https://p.scdn.co/mp3-preview/d11d46e0ec713b2eec4b46be57d1f4ed71112c53?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/shahyad-daram-miram/Shahyad+-+Daram+Miram.mp3
Beh Harime Khalvate Khoda (Mahour),Parisa,"pop,classical,traditional,persian",,,,,
Gole Maryam,Nima Masiha,"pop,classical,persian",,,,,
Khafe,Quf,"rap,persian",1UJerAlyzGAlaT4YiCw2wL,https://assets.rjassets.com/static/mp3/quf-khafe/536fff25c58a367.jpg,USLZJ1988524,https://p.scdn.co/mp3-preview/2e77380fa4e8207ee7989d4adcfe67d83f9d5a75?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/63356-bd34c6c664057d3.mp3
Sidi Mansour,Saber,"pop,persian",,,,,
You have made me break (Goldberg Variation No.21),Davood Azad,"traditional,persian",,,,,
Schindler's List,Shohreh,"pop,persian",,,,,
Har Chand Vaght Ye Bar (feat. Alireza JJ),Sepehr Khalse,"rap,persian",2P28FDkSAXAbJU45w7tbcC,https://i.scdn.co/image/ab67616d0000b273ab64aeebff4fa1e2670eab8e,TCACM1650773,https://p.scdn.co/mp3-preview/385a23071f12097be99cd09f2c378102ba0b279c?cid=0f3710c5e6654c7983ad32e438f68f9d,
Har Chi Migam Dooset Daram,7th Band,"pop,classical,persian",,https://assets.rjassets.com/static/mp3/7-band-har-chi-migam-dooset-daram/d0e2f343.jpg,,,https://host1.media-rj.com/media/mp3/mp3-256/15630-e908049f73afe34.mp3
Rahaee,Sara Naeini,"pop,rock,classical,persian",56EGk7P1RkB2n9ekDuYKx7,https://assets.rjassets.com/static/mp3/sara-naeini-rahaee/770dfa665443a7c.jpg,QZES92065966,https://p.scdn.co/mp3-preview/463a6ba769a8818db1e161902e85503e0707a4e7?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host2.media-rj.com/media/mp3/mp3-256/92632-9b0ba667b9d7868.mp3
The laziest summer afternoon/ Dancing under the walnut tree/ Hear me cry/ Pluck a star from the sky/ Here i am alone again,Kayhan Kalhor & Ali Bahrami Fard,"classical,instrumental,traditional,persian",,,,,
Strange Love,Andy & Kouros,"pop,persian",2dL3PnmB6rJwDUAU4LjwoJ,https://i.scdn.co/image/58d98b06375227ee01189e8b9211fee83ac436e0,USBMF0642207,https://p.scdn.co/mp3-preview/37b1730119d97642212c2d4687e2a4de6cce3d1c?cid=0f3710c5e6654c7983ad32e438f68f9d,
Kavir,Shahram Solati,"pop,persian",0JWkrOAsLX6988Y1Q3r5Nn,https://assets.rjassets.com/static/mp3/shahram-solati-kavir/55075a00.jpg,USPUP0811104,https://p.scdn.co/mp3-preview/f256e4975cbba2130de21f252c3c75478c6fd8f4?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/11107-80bd49e75a8d345.mp3
"Dastgâh-e Homâyun: Darâmad, chakâvak, neydâvud",Hossein Omoumi,"traditional,persian",4iEH9l4PCRxyA98S9B3Qaz,https://i.scdn.co/image/ab67616d0000b27390871c0838a4f38f97b37edd,GBAJU9200082,https://p.scdn.co/mp3-preview/bb4bc376af01e11772b953a1110c1f85e654d828?cid=0f3710c5e6654c7983ad32e438f68f9d,
Bon Bast-e Andisheh,Khak,"rock,traditional,persian",,,,,
Ahoo,Hamid Hiraad,"pop,traditional,persian",4QJYd1n0tcIvRMh7wdv5uC,https://apin1mservice.com/image-application/hamid-hiraad-ahoo-mp3.jpg,FR96X1916426,https://p.scdn.co/mp3-preview/07694d9a978765c2eb8ddc94620ccaa03b1e9fc0?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/1398/05/28/Hamid Hiraad - Ahoo [128].mp3
Saz o Avaz Mokhalef,Iraj Bastami,"classical,traditional,persian",,,,,
‎Dard,Saaren,"pop,persian",7h15C57YbElZYmFO4OtBq6,https://assets.rjassets.com/static/mp3/saaren-dard/09fabf6c5f61ec6.jpg,,https://p.scdn.co/mp3-preview/396f08efae56859fedea5a7df0501bdc2fe76199?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host2.media-rj.com/media/mp3/mp3-256/91005-ed250a19f401691.mp3
Halva,Dang Show,"persian,traditional",,,,,
Shab,Sepideh,"pop,persian",6YVbs2Ea5haSRoLqCVA7mi,https://i.scdn.co/image/ab67616d0000b273b22c64d82035ce03fbdf6f9c,ushm90790298,https://p.scdn.co/mp3-preview/716c9766e1f788b9600b911d7053bc069b5baed4?cid=0f3710c5e6654c7983ad32e438f68f9d,
Hesse Vagheie,Ali Lohrasbi,"pop,persian",1qhcI21YJYvEKJPBmLH34M,https://apin1mservice.com/image-application/ali-lohrasbi-hesse-vagheie-mp3.jpg,FR59R1703127,https://p.scdn.co/mp3-preview/20f6e11fcfa943877c2274bdd17223e6b316e300?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/Artist/Ali Lohrasbi/Mp3/Ali Lohrasbi - Hesse Vagheie [128] .mp3
Tooye Royaham (In My Dreams) - Original Mix,Ahmad Saeedi,"pop,persian",,,,,
پیر میشم,Bamdad,"rap,persian",0IbvmLb3YzTjpMBXEECTXn,https://i.scdn.co/image/ab67616d0000b2731f094217637b0541d4d44508,UKTUY2019700,https://p.scdn.co/mp3-preview/6455096cea3bb67223f33f5fa6214ecd28743a44?cid=0f3710c5e6654c7983ad32e438f68f9d,
Hanoozam Tou,Mehrdad,"pop,persian",6TIz5egfDAhhvsPUSQNRSi,https://i.scdn.co/image/ab67616d0000b273ae18878f62a261eadadfc03d,USPUP0812058,https://p.scdn.co/mp3-preview/6f17d814601d566900bf2ea9136a0be3a6b1ef92?cid=0f3710c5e6654c7983ad32e438f68f9d,
Nemidoonem,Forabandit,"traditional,persian",0CMU2ZpLQlsgIk2DjBpTYG,https://i.scdn.co/image/ab67616d0000b273bbd5fb28455ca9fec52b2c58,FRY391414400,https://p.scdn.co/mp3-preview/800e98f9a266850da94e12ae0a6a216795b16db0?cid=0f3710c5e6654c7983ad32e438f68f9d,
I'm In Love (A'shegh Shodam),Benyamin,"persian,pop",,,,,
Bi To (Piano Version),Nima Allameh,"pop,persian",,https://navaimg.b-cdn.net/2013/12/Nima-Allameh-Bi-To-Piano-Version-f.jpg,,,https://cdn2.navahang.net/media/2013/mp3/05/lq/Nima%20Allameh%20-%20Bi%20To%20(Piano%20Version).mp3
sitia,Bijan Chemirani,"instrumental,traditional,persian",0CJuJxFjx9NLBOmNtmUGPP,https://i.scdn.co/image/ab67616d0000b273671bc43d3de9991a86228067,FRV630200011,https://p.scdn.co/mp3-preview/9dd36dcd9dc36904b221742007a8a1a1155b83e3?cid=0f3710c5e6654c7983ad32e438f68f9d,
American Lust,Ramesh,"pop,persian",6EVYrNqhtBJ6Rfbhde9Pti,https://i.scdn.co/image/ab67616d0000b2738c28f7852871f227faf96177,TCABT1400014,https://p.scdn.co/mp3-preview/b1a667f48d0610ddd944972b616b8e712b3518ff?cid=0f3710c5e6654c7983ad32e438f68f9d,
Lost,Forabandit,"traditional,persian",2uY4yPFmlQPlUxAhsa3YAc,https://i.scdn.co/image/ab67616d0000b273bbd5fb28455ca9fec52b2c58,FRY391414406,https://p.scdn.co/mp3-preview/b1e0d932cbd648ebd906405f74a5e64334793581?cid=0f3710c5e6654c7983ad32e438f68f9d,
Sortileges,Mahan Farzad,"instrumental,persian",,,,,
Poshte In Panjerehe,Naser Abdollahi,"pop,persian",,,,,
Torehe Zolfat,Simin Ghanem,"pop,persian",,,,,
Yare Ghadimi [Nex1Music.IR],Aron Afshar,"pop,persian",4cpc6E5NginaduM2UDBrsC,https://i.scdn.co/image/ab67616d0000b273040e76ecaf75e1f9cbcd34a0,FR96X1903077,https://p.scdn.co/mp3-preview/7aa866a146413e569c96796f95c7bb5ac78b79ed?cid=0f3710c5e6654c7983ad32e438f68f9d,
asmar-asmar,Hossein Alizadeh,"classical,instrumental,traditional,persian",37JzruilQu0eXIFxysYzrU,https://i.scdn.co/image/ab67616d0000b273f0bd4dbb6a1d654d7ad1fb23,ushm20727904,https://p.scdn.co/mp3-preview/b4afd00a2e4f950030a4ea694a3382a13b3d9b01?cid=0f3710c5e6654c7983ad32e438f68f9d,
Dele Sheida,Mohammadreza Shajarian,"pop,classical,traditional,persian",,,,,
Baz Baran,Pallett,"pop,persian",2jPchDvcN11TnZArPLgnC2,https://i.scdn.co/image/ab67616d0000b2733deb3c55a8c9d4deaa8a4c43,QM6N21446701,https://p.scdn.co/mp3-preview/1c254ecd0db75d81e2edff95f6615b90ae0d44da?cid=0f3710c5e6654c7983ad32e438f68f9d,
Naazaninam,Ahmadreza Nabizadeh,"pop,rock,traditional,persian",,https://assets.rjassets.com/static/mp3/ahmadreza-nabi-zadeh-naazaninam/9a9cb5eb.jpg,,,https://host1.media-rj.com/media/mp3/ahmadreza-nabizadeh-naazaninam/Ahmadreza+Nabizadeh+-+Naazaninam.mp3
Piri,Aref,"pop,persian",,,,,
Kereshmeh,Moein,"pop,persian",6Gk6KIABwkJD3sYXpimmrk,https://assets.rjassets.com/static/mp3/moein-kereshmeh/f5cf2a2a.jpg,USPUP0810827,https://p.scdn.co/mp3-preview/21fdcf80e044ad7be04ac7599b0c02363e4d38e5?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/moein-kereshmeh/Moein+-+Kereshmeh.mp3
Tajeh - Talah Golden Crown,Siavash Shams,"pop,persian",70iGUcFFJVbH6DgsE1pwki,https://i.scdn.co/image/ab67616d0000b273c782b9a53dc728ab1b315583,ushm80466446,https://p.scdn.co/mp3-preview/c68094b68588316e3b31f5afaacedf2d58f80df5?cid=0f3710c5e6654c7983ad32e438f68f9d,
Kereshmeh,Faramarz Assef,"pop,persian",3dkPOsoerHfJzusBawF9nj,https://assets.rjassets.com/static/mp3/faramarz-assef-kereshmeh/25935b7e23035bb.jpg,USTCZ0932576,https://p.scdn.co/mp3-preview/7a978c55a097b08719895420aa8ec683451a086c?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/62369-d7a281761574046.mp3
Laal,Masoud Emami,"pop,persian",,https://assets.rjassets.com/static/mp3/masoud-emami-laal/a5d2d79680cb853.jpg,,,https://host1.media-rj.com/media/mp3/masoud-emami-laal/Masoud+Emami+-+Laal.mp3
Pop Father,Black Cats,"pop,persian",,,,,
Che Haliye,Sahar,"pop,persian",6dotRzRhyI5b4TurTQXI0r,https://assets.rjassets.com/static/mp3/sahar-che-haliye/29c40c420002a55.jpg,,https://p.scdn.co/mp3-preview/882ede32cef20ce051d8c4cf9fcdc69500483574?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host2.media-rj.com/media/mp3/mp3-256/82986-01c82edf8eb9367.mp3
Reyhan,Kourosh Yaghmaei,"rock,persian",7h3IL8Ik35Ls2KMN3vBKvi,https://i.scdn.co/image/ab67616d0000b273f767822d4647e8ec370ea83f,US2S71166015,https://p.scdn.co/mp3-preview/cbbaf4fdb14d36338e12cbb4cb2b07be7b8f4758?cid=0f3710c5e6654c7983ad32e438f68f9d,
